2026-08-26 21:46:41.531 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.537 s, sync=0.012 s, total=0.565 s; sync files=5, longest=0.004 s, average=0.003 s; distance=22 kB, estimate=25 kB; lsn=0/5E35AE0, redo lsn=0/5E35A88
2026-08-26 21:51:40.540 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 21:51:41.024 GMT [11576] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.451 s, sync=0.014 s, total=0.485 s; sync files=5, longest=0.006 s, average=0.003 s; distance=16 kB, estimate=24 kB; lsn=0/5E39E10, redo lsn=0/5E39DB8
2026-08-26 21:56:40.034 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 21:56:40.714 GMT [11576] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.650 s, sync=0.014 s, total=0.681 s; sync files=5, longest=0.005 s, average=0.003 s; distance=28 kB, estimate=28 kB; lsn=0/5E40E90, redo lsn=0/5E40E38
2026-08-26 22:01:40.728 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:01:41.291 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.534 s, sync=0.012 s, total=0.564 s; sync files=5, longest=0.004 s, average=0.003 s; distance=23 kB, estimate=27 kB; lsn=0/5E46D30, redo lsn=0/5E46CD8
2026-08-26 22:06:40.295 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:06:40.867 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.545 s, sync=0.013 s, total=0.573 s; sync files=5, longest=0.004 s, average=0.003 s; distance=22 kB, estimate=27 kB; lsn=0/5E4C7A8, redo lsn=0/5E4C750
2026-08-26 22:11:40.884 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:11:41.437 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.529 s, sync=0.012 s, total=0.554 s; sync files=5, longest=0.004 s, average=0.003 s; distance=24 kB, estimate=26 kB; lsn=0/5E52980, redo lsn=0/5E52928
2026-08-26 22:16:40.431 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:16:40.988 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.530 s, sync=0.012 s, total=0.558 s; sync files=5, longest=0.004 s, average=0.003 s; distance=25 kB, estimate=26 kB; lsn=0/5E58DC0, redo lsn=0/5E58D68
2026-08-26 22:21:40.993 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:21:41.556 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.535 s, sync=0.014 s, total=0.564 s; sync files=5, longest=0.006 s, average=0.003 s; distance=25 kB, estimate=26 kB; lsn=0/5E5F370, redo lsn=0/5E5F318
2026-08-26 22:26:40.571 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:26:41.025 GMT [11576] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.424 s, sync=0.014 s, total=0.454 s; sync files=5, longest=0.006 s, average=0.003 s; distance=19 kB, estimate=25 kB; lsn=0/5E63FA8, redo lsn=0/5E63F50
2026-08-26 22:31:40.037 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:31:40.650 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.583 s, sync=0.013 s, total=0.613 s; sync files=5, longest=0.005 s, average=0.003 s; distance=25 kB, estimate=25 kB; lsn=0/5E6A410, redo lsn=0/5E6A3B8
2026-08-26 22:36:40.649 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:36:41.211 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.534 s, sync=0.012 s, total=0.562 s; sync files=5, longest=0.004 s, average=0.003 s; distance=25 kB, estimate=25 kB; lsn=0/5E70AC0, redo lsn=0/5E70A68
2026-08-26 22:41:40.212 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:41:40.809 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.545 s, sync=0.021 s, total=0.598 s; sync files=5, longest=0.007 s, average=0.005 s; distance=26 kB, estimate=26 kB; lsn=0/5E77590, redo lsn=0/5E77538
2026-08-26 22:46:40.814 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:46:41.276 GMT [11576] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.432 s, sync=0.014 s, total=0.463 s; sync files=5, longest=0.005 s, average=0.003 s; distance=20 kB, estimate=26 kB; lsn=0/5E7C6A8, redo lsn=0/5E7C650
2026-08-26 22:51:40.290 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:51:40.974 GMT [11576] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.658 s, sync=0.011 s, total=0.685 s; sync files=5, longest=0.004 s, average=0.003 s; distance=26 kB, estimate=26 kB; lsn=0/5E831B0, redo lsn=0/5E83158
2026-08-26 22:56:40.992 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 22:56:41.773 GMT [11576] LOG:  checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.755 s, sync=0.012 s, total=0.782 s; sync files=5, longest=0.004 s, average=0.003 s; distance=31 kB, estimate=31 kB; lsn=0/5E8AF60, redo lsn=0/5E8AF08
2026-08-26 23:01:40.776 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:01:41.367 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.564 s, sync=0.012 s, total=0.592 s; sync files=5, longest=0.004 s, average=0.003 s; distance=25 kB, estimate=30 kB; lsn=0/5E91610, redo lsn=0/5E915B8
2026-08-26 23:06:40.366 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:06:41.039 GMT [11576] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.647 s, sync=0.011 s, total=0.673 s; sync files=5, longest=0.004 s, average=0.003 s; distance=32 kB, estimate=32 kB; lsn=0/5E997C0, redo lsn=0/5E99768
2026-08-26 23:11:40.041 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:11:40.599 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.535 s, sync=0.011 s, total=0.559 s; sync files=5, longest=0.004 s, average=0.003 s; distance=26 kB, estimate=31 kB; lsn=0/5EA03B8, redo lsn=0/5EA0360
2026-08-26 23:16:40.587 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:16:41.148 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.534 s, sync=0.012 s, total=0.561 s; sync files=5, longest=0.004 s, average=0.003 s; distance=19 kB, estimate=30 kB; lsn=0/5EA5398, redo lsn=0/5EA5308
2026-08-26 23:21:40.165 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:21:40.851 GMT [11576] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.662 s, sync=0.011 s, total=0.687 s; sync files=5, longest=0.004 s, average=0.003 s; distance=28 kB, estimate=30 kB; lsn=0/5EAC388, redo lsn=0/5EAC330
2026-08-26 23:26:40.852 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:26:41.430 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.548 s, sync=0.013 s, total=0.579 s; sync files=5, longest=0.004 s, average=0.003 s; distance=20 kB, estimate=29 kB; lsn=0/5EB1610, redo lsn=0/5EB15B8
2026-08-26 23:31:40.431 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:31:41.020 GMT [11576] LOG:  checkpoint complete: wrote 6 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.562 s, sync=0.011 s, total=0.589 s; sync files=5, longest=0.004 s, average=0.003 s; distance=28 kB, estimate=29 kB; lsn=0/5EB87C8, redo lsn=0/5EB8770
2026-08-26 23:36:40.033 GMT [11576] LOG:  checkpoint starting: time
2026-08-26 23:36:40.822 GMT [11576] LOG:  checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.765 s, sync=0.009 s, total=0.789 s; sync files=5, longest=0.002 s, average=0.002 s; distance=35 kB, estimate=35 kB; lsn=0/5EC14B8, redo lsn=0/5EC1460
2026-08-26 23:37:03.308 GMT [26740] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-08-26 23:37:03.308 GMT [7684] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-08-26 23:37:03.308 GMT [22924] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-08-26 23:37:03.309 GMT [5184] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-08-26 23:37:03.313 GMT [27080] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-08-26 23:37:34.520 GMT [8476] LOG:  received fast shutdown request
2026-08-26 23:37:34.525 GMT [8476] LOG:  aborting any active transactions
2026-08-26 23:37:34.529 GMT [22872] FATAL:  terminating connection due to administrator command
2026-08-26 23:37:34.553 GMT [8476] LOG:  background worker "logical replication launcher" (PID 13608) exited with exit code 1
2026-08-26 23:37:34.560 GMT [11576] LOG:  shutting down
2026-08-26 23:37:34.562 GMT [11576] LOG:  checkpoint starting: shutdown immediate
2026-08-26 23:37:34.592 GMT [11576] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.010 s, total=0.032 s; sync files=5, longest=0.003 s, average=0.002 s; distance=13 kB, estimate=33 kB; lsn=0/5EC4BE0, redo lsn=0/5EC4BE0
2026-08-26 23:37:34.606 GMT [8476] LOG:  database system is shut down
